number of reviewer,r_last_interact(month),submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,review_time_duration_day,Avg_patch_LOC,Avg_cyclomatic_complexity,defective
1,1,1,10,0,2,0,0,18855,0.503936335,0,0.782520325,0,3,5,1,2930.5,19849,1
1,1,1,0,0,2,0,0,18939,0.724137931,0,0.418650794,10,3,4,1,63.5,19849,0
1,1,1,0,0,1,0,0,18937,0.72173913,0,0.402040816,7,3,4,1,2256,19849,0
1,1,1,0,0,3,0,0,18935,0.714285714,0,0.345982143,17,3,4,1,0,19849,1
1,1,1,0,0,1,0,0,18841,0.554218534,0,0.495595992,1,3,4,1,11,19850,0
4,1,1,1214,0,42,244,0,18843,0.490452248,0,0.784562362,532,3,5,0,551.1190476,19850,1
1,1,1,0,0,1,0,0,18839,0.552361111,0,0.493994709,1,3,4,1,0,19852,1
1,1,1,2,0,2,2,0,18837,0.578522337,0,1,11,3,4,1,55,19853,0
1,1,1,2,0,2,0,0,18835,0.574131944,0,1,11,3,4,0,0,19854,1
1,1,1,3,0,1,3,0,18761,0.991189427,0,0.956316411,10,3,4,1,135,19882,1
1,1,1,0,0,1,0,0,18759,0.991150442,0,0.956126482,6,3,4,1,128,19927,1
1,1,1,7,0,2,5,0,18757,0.991071429,0,0.955741627,12,3,4,1,144.5,19928,1
1,1,1,0,0,2,0,0,18755,0.990990991,0,0.95534996,12,3,4,1,458.5,19934,1
1,1,1,2,0,3,1,0,18749,0.766579407,1,0.625,13,3,4,1,1997.333333,19949,1
1,1,1,95,0,5,17,0,18747,0.763483643,0,0.576923077,119,3,4,1,1252.8,19954,1
1,0.5,1,97,0,6,0,0,18745,0.75965858,0,0.5,132,3,4,0,0,19960,1
1,0.5,1,8,0,1,0,0,18741,0.541784038,0,0.5,5,3,4,0,12525,19968,1
1,1,1,29,0,7,5,0,18739,0.75503663,0,0.716666667,31,3,4,1,858.7142857,19968,1
1,1,1,29,0,7,0,0,18737,0.750233427,0,0.692771084,31,3,4,0,0,19968,1
1,1,1,28,0,2,3,0,18615,0.750234742,1,0.639937107,10,3,4,1,2202.5,19970,1
1,1,1,17,0,4,10,0,18665,0.684210526,0,1,26,3,4,1,95.5,19977,0
1,1,1,23,0,1,1,0,16073,0.577380952,0,1,42,3,4,27,285,19978,1
1,1,1,1,0,1,1,0,18685,0.469284188,0,0.666666667,1,3,4,1,443,19984,0
1,0.5,1,1,0,1,0,0,18683,0.467577706,0,0.5,1,3,4,0,0,19984,1
1,1,1,33,2,1,0,0,18379,0.861111111,2,0.703703704,33,3,4,4,3229,19999,0
1,1,1,33,0,1,0,1,18377,0.861111111,1,0.703703704,33,3,4,4,0,19999,0
1,1,1,0,0,1,0,0,18397,0.491224566,0,0.733333333,11,3,4,3,196,20015,0
1,0,1,17,0,4,10,0,18663,0.84375,0,0,26,3,4,0,95.5,20030,1
1,1,1,6,0,1,0,0,18345,0.838709677,0,0.555555556,0,3,4,5,450,20051,0
1,1,1,28,0,2,0,0,18613,0.750236072,0,0.633012821,10,3,4,0,0,20051,1
1,1,1,103,4,16,3,2,17119,0.535984848,7,0.953488372,43,3,4,15,863.125,20062,1
1,1,1,112,0,2,0,0,18461,0.754510921,0,0.492325966,0,3,4,1,2255,20062,1
1,1,1,29,0,2,5,0,18459,0.753104107,0,0.491185126,66,3,4,1,2266.5,20062,1
1,1,1,52,0,2,51,0,18457,0.751681076,0,0.490039146,52,3,4,1,2236.5,20062,1
1,1,1,2,0,1,2,0,18383,0.491151106,0,0.472727273,2,3,4,2,6714,20062,0
1,1,1,0,0,2,0,0,17725,0.487112623,0,0.438709677,96,3,4,9,79.5,20100,0
1,1,1,0,0,1,0,0,18575,0.833333333,0,0.629449838,6,3,5,1,307,20100,0
1,1,1,0,0,1,0,0,18573,0.827586207,0,0.625816993,6,3,5,0,0,20101,1
1,1,1,2,0,2,0,1,16867,0.530651341,1,0.859848485,18,3,4,18,51,20103,1
1,1,1,5,0,1,0,0,18519,0.527938343,0,0.952380952,1,3,4,1,72,20104,1
1,1,1,12,0,11,12,0,17117,0.495884774,0,0.935483871,100,3,4,15,758.9090909,20104,0
1,1,1,5,0,1,0,0,18517,0.492753623,0,0.933333333,1,3,4,0,72,20141,1
1,1,1,2,0,1,1,0,18401,0.489464219,0,0.609398129,6,3,4,2,2202,20190,0
1,1,1,13,0,1,1,0,18399,0.488887993,0,0.6082493,8,3,4,2,2209,20212,1
1,1,1,0,0,1,0,0,18395,0.488310465,0,0.607093693,6,3,4,2,3645,20212,0
1,0.5,1,0,0,1,0,0,17121,0.395061728,0,0.5,2,3,4,15,1512,20223,1
1,0.5,1,115,0,27,0,0,17115,0.395061728,0,0.5,133,3,4,15,0,20223,1
1,1,1,180,0,2,56,0,18455,0.756038647,0,0.487151486,105,3,4,0,2258,20267,1
1,1,1,10,3,3,4,0,18199,0.99086758,7,0.959233592,161,3,4,5,109,20281,1
3,1,1,3,0,3,3,0,18269,0.463474026,0,0.516915423,8,3,4,4,38.66666667,20284,0
1,1,1,43,0,2,10,0,18181,0.486271012,1,0.958864665,27,3,4,5,2310,20291,1
1,1,1,5,0,2,3,0,18183,0.485102118,0,0.958489,3,3,4,5,293,20302,1
1,1,1,168,0,33,110,0,18201,0.989690722,0,0.953139644,163,3,4,5,249.8787879,20304,1
1,1,1,26,0,2,26,0,18197,0.989583333,0,0.952651515,26,3,4,5,285,20311,0
1,1,1,32,0,18,32,0,18195,0.988505747,0,0.947753396,32,3,4,5,335.2777778,20319,1
1,1,1,12,0,2,5,0,18193,0.988372093,0,0.947145877,46,3,4,5,80.5,20324,1
1,1,1,39,0,7,1,0,18191,0.987878788,0,0.944903581,68,3,4,5,196,20339,1
1,1,1,5,0,1,3,0,18299,0.987804878,0,0.944567627,7,3,4,3,836,20339,1
1,1,1,13,0,1,11,0,18297,0.987730061,0,0.944227552,23,3,4,3,833,20346,1
1,1,1,13,0,1,5,0,18295,0.987654321,0,0.943883277,34,3,4,3,830,20346,1
1,1,1,16,0,1,2,0,18293,0.98757764,0,0.943534726,17,3,4,3,811,20348,1
1,1,1,47,0,1,9,0,18311,0.9875,0,0.943181818,49,3,4,3,312,20352,0
1,1,1,0,0,1,0,0,18309,0.987421384,0,0.942824471,5,3,4,3,286,20366,1
1,1,1,15,0,2,6,0,18307,0.987261146,0,0.94209612,27,3,4,3,213,20376,1
1,1,1,1,0,1,1,0,18305,0.987179487,0,0.941724942,1,3,4,3,284,20376,1
1,1,1,4,0,1,3,0,18303,0.987096774,0,0.941348974,5,3,4,3,273,20415,1
1,1,1,11,0,1,6,0,18289,0.987012987,0,0.940968123,12,3,4,3,804,20426,1
1,1,1,41,1,2,22,0,18409,0.754616132,1,0.483927893,108,3,4,1,580,20442,1
1,1,1,34,0,2,15,0,18413,0.753176931,0,0.482748299,29,3,4,1,2245.5,20442,1
1,1,1,5,0,5,0,0,18411,0.749503968,0,0.479775588,3,3,4,1,1193.4,20452,1
1,1,1,80,0,7,0,0,18407,0.744174265,0,0.475555923,140,3,4,0,0,20458,1
2,1,1,15,0,3,0,0,18393,0.473726467,0,0.602972668,31,3,4,0,0,20462,1
1,1,1,31,0,4,8,0,18031,0.741025641,1,0.67721519,86,3,4,5,907,20468,1
1,1,1,2,0,1,0,0,18391,0.497685449,0,0.710054754,0,3,4,1,665,20509,0
1,1,1,55,0,4,15,0,18389,0.4895508,2,0.705956588,40,3,4,1,1670.25,20509,0
1,1,1,55,0,2,0,0,18035,0.739422085,0,0.668831169,0,3,4,5,2270,20509,1
1,1,1,3,0,2,3,0,18033,0.737798546,1,0.66,31,3,4,5,173,20512,1
1,1,1,51,0,6,7,0,18387,0.476842521,2,0.699587416,29,3,4,1,1408.166667,20515,1
1,1,1,106,0,8,0,0,18385,0.458880033,0,0.690653213,67,3,4,0,0,20515,1
1,1,1,11,0,2,3,0,17073,0.73615465,0,0.638333333,13,3,4,14,1404.5,20515,1
1,1,1,1,0,1,1,0,18333,0.456547619,0,0.478837519,1,3,4,1,5071,20516,1
1,1,1,3,0,1,3,0,18259,0.499162479,0,0.423694779,16,3,5,1,2955,20517,1
1,1,1,3,0,1,3,0,18261,0.497900924,0,0.416666667,16,3,5,1,2955,20517,1
1,1,1,7,0,3,0,0,18107,0.598103632,0,0.587201125,0,3,4,3,0,20518,0
1,1,1,0,0,3,0,0,17649,0.45816178,0,0.605870156,29,3,5,8,20.66666667,20522,0
1,1,1,5,0,1,0,0,17647,0.455785297,0,0.350537634,5,3,5,8,0,20522,0
1,1,1,2,0,1,0,0,17861,0.446067177,0,0.328888889,6,3,5,4,0,20526,1
1,1,1,0,0,3,0,0,17645,0.446067177,0,0.602287157,28,3,5,8,20,20528,1
1,1,1,6,0,1,3,0,17637,0.443583173,0,0.698827292,3,3,5,8,1249,20533,1
1,1,1,4,0,1,1,0,17643,0.438547727,1,0.305747126,34,3,5,8,5983,20538,0
1,1,1,1,0,1,1,0,17059,0.438547727,0,0.697699304,1,3,5,11,2249,20538,1
1,0.5,1,1,0,1,1,0,17639,0.430821319,1,0.225641026,32,3,5,8,5950,20538,1
1,0.5,1,2,1,2,1,0,17641,0.430821319,1,0.225641026,18,3,5,8,4823,20538,0
1,1,1,19,1,1,13,0,18325,0.428198376,2,0.601078304,15,3,4,1,5921,20545,1
1,1,1,19,0,1,13,0,18323,0.425551146,0,0.599862079,15,3,4,1,5921,20552,1
1,0.125,1,6,0,1,0,0,18343,0.821428571,0,0.125,0,3,4,0,0,20559,1
1,1,1,39,0,4,2,0,18339,0.3956743,0,0.873015873,3,3,4,0,197.75,20575,0
1,1,1,1,0,1,0,0,18331,0.422879291,0,0.488525364,1,3,4,0,0,20578,1
1,1,1,3,1,2,1,0,18239,0.495759118,2,0.401709402,49,3,4,1,266.5,20578,0
1,1,1,3,0,2,1,0,18237,0.495759118,0,0.401709402,49,3,4,1,266.5,20603,0
1,1,1,68,0,3,0,0,18301,0.986754967,0,0.939795304,88,3,4,0,0,20603,1
1,1,1,45,0,1,0,0,18291,0.986666667,0,0.939393939,79,3,4,0,0,20607,1
1,1,1,11,0,1,0,0,18287,0.986577181,0,0.938987187,12,3,4,0,0,20607,1
1,1,1,1,0,1,1,0,18249,0.967741935,0,0.180555556,1,3,4,1,629,20613,0
1,1,1,85,2,2,5,0,18179,0.491029706,3,0.986394558,111,3,4,1,2181.5,20618,1
3,1,1,3,0,3,0,0,18267,0.47295082,0,0.513486005,8,3,4,0,0,20657,1
1,1,1,7,0,3,6,0,18135,0.596168498,0,0.981981982,22,3,4,1,181.3333333,20734,0
1,0.166666667,1,1,0,1,1,0,18247,0.966666667,0,0.157142857,1,3,4,0,629,20734,1
1,1,1,26,0,4,8,2,18177,0.490400738,2,1,16,3,4,1,438.25,20734,1
1,1,1,13,1,9,5,0,18073,1,1,0.591116612,42,3,4,1,1977.666667,20734,1
4,1,1,156,0,12,28,0,18167,0.483120748,0,0.836804165,150,3,4,1,835.1666667,20734,1
1,1,1,212,0,35,64,0,18189,0.981818182,0,0.918831169,418,3,4,0,145,20738,1
1,1,1,2,0,1,1,0,18175,0.482504682,0,0.800653595,1,3,4,1,126,20744,1
1,1,1,1,0,1,0,0,18173,0.481887146,0,0.8,1,3,4,1,1189,20746,1
1,1,1,1,0,1,1,0,18171,0.481268134,0,0.799342105,1,3,4,1,1188,20746,1
1,1,1,4,0,1,1,0,18169,0.480647642,0,0.798679868,1,3,4,1,888,20762,1
1,1,1,7,0,3,6,0,18133,0.592716652,0,0.980392157,22,3,4,1,181.3333333,20762,1
1,1,0,13,0,9,3,0,18071,0,0,0.583701814,42,3,4,1,935.2222222,20767,1
1,1,1,55,0,8,7,0,18077,0.527210884,0,0.462682379,7,3,4,1,492.375,20771,1
1,1,1,1,0,1,1,0,18099,0.583987486,0,0.604519774,1,3,4,1,660,20805,0
1,1,1,51,2,5,47,0,17977,0.576765046,2,0.595959596,111,3,3,1,2463.2,20808,1
1,1,1,1,0,1,0,0,18097,0.575464576,0,0.594202899,1,3,4,1,0,20811,1
1,1,1,22,0,5,19,0,17969,0.586292624,0,0.785714286,20,3,4,1,3877.2,20868,1
1,1,1,55,0,8,0,0,18075,0.485185185,0,0.447808535,7,3,4,1,0,20914,1
1,1,1,14,0,1,0,0,17777,0.420404984,0,0.584983424,35,3,4,2,0,20914,1
1,1,1,5,0,1,5,0,17849,0.414937107,0,0.582340006,23,3,4,2,5949,21088,1
1,1,1,11,0,1,1,0,17779,0.414937107,0,0.582340006,14,3,4,2,5941,21127,1
1,1,1,51,0,5,0,0,17975,0.582121749,0,0.587407407,111,3,3,1,0,21130,1
1,1,1,136,0,5,39,0,18013,0.479929517,2,0.795302013,157,3,4,1,1615.8,21131,1
1,1,1,0,0,1,0,0,18007,0.479302926,1,0.794612795,3,3,4,1,3199,21180,1
1,1,0,704,0,1,0,0,17891,0,0,0.478674823,704,3,4,2,829,21180,1
1,1,1,87,0,5,0,0,18029,0.79109589,0,0.735714286,115,3,4,0,0,21185,1
1,1,1,21,0,3,15,0,18011,0.476781391,1,0.788927336,35,3,4,1,95.33333333,21185,0
1,1,1,0,0,2,0,0,18009,0.475511442,0,0.787456446,46,3,4,1,442,21187,0
1,1,1,157,0,11,46,0,18005,0.491170269,0,0.778985507,241,3,4,0,1120.181818,21187,1
1,1,1,14,0,4,0,0,17963,0.579939668,0,0.576109113,14,3,5,1,0,21187,0
1,0.25,1,22,0,5,19,0,17967,0.575581754,0,0.25,20,3,4,1,3877.2,21187,1
1,1,1,14,0,4,14,0,17965,0.572196621,0,0.569920925,14,3,5,1,173.75,21198,1
1,1,1,4,0,1,4,0,17951,0.445891204,0,0.407407407,11,5,4,1,2376,21200,0
1,1,1,0,0,1,0,0,17787,0.443960511,0,0.37254902,2,5,4,2,2369,21200,1
2,1,1,2,0,2,0,0,17653,0.568217054,0,0.592862936,1,3,5,5,2992,21207,1
1,1,1,0,0,2,0,0,17349,0.709090909,0,0.676767677,33,3,4,6,50.5,21222,1
1,1,1,32,3,10,19,0,15307,0.68,3,0.640449438,59,3,4,26,1888.9,21266,0
1,0.333333333,1,4,0,1,4,0,17785,0.442016317,0,0.333333333,13,5,4,1,2376,21272,1
2,1,1,2,0,2,0,0,17651,0.564162754,0,0.590872046,1,3,5,4,0,21302,1
1,1,1,2,0,3,1,0,17801,0.635723039,1,0.828787879,49,3,4,1,2486.666667,21305,0
1,1,1,45,0,2,20,0,17601,0.776119403,2,0.709677419,37,3,4,4,2283,21306,1
2,1,1,45,0,6,0,0,17595,0.776119403,0,0.722580645,406,3,4,4,0,21313,1
2,1,1,0,0,1,0,0,17597,0.772727273,2,0.715231788,115,3,4,4,115,21324,1
1,1,1,0,0,3,0,0,17599,0.772727273,0,0.689655172,254,3,4,4,89,21331,1
1,1,1,12,0,1,4,0,17845,0.54,0,0.907630522,13,3,4,1,530,21335,0
1,1,1,12,0,1,0,0,17843,0.533333333,0,0.906504065,13,3,4,0,0,21400,1
1,1,1,2,0,3,1,0,17799,0.627506266,0,0.823987539,49,3,4,0,2486.666667,21401,1
1,1,1,170,0,25,35,0,16657,0.583464982,3,0.765957447,160,3,4,7,40.2,21402,0
1,1,1,11,1,5,9,0,17445,0.58941886,2,0.705470738,63,3,4,3,1794.8,21409,0
1,1,1,2,3,1,2,0,17429,0.591364136,3,1,21,3,4,2,5818,21422,0
2,1,1,75,0,30,0,0,17403,0.554616307,0,0.678472222,543,3,4,2,0,21424,1
1,1,1,0,0,2,0,0,17447,0.551388889,0,0.671631206,22,3,4,2,3673.5,21428,1
1,1,1,0,0,2,0,0,17441,0.548114355,0,0.668812589,18,3,4,2,3655,21435,1
1,1,1,2,0,6,0,0,17435,0.53452381,0,0.657037037,34,3,4,2,0,21436,1
1,1,1,0,0,2,0,0,17439,0.53452381,0,0.657037037,25,3,4,2,0,21437,1
1,1,1,2,0,4,0,0,17437,0.527417303,0,0.650829563,28,3,4,2,0,21453,1
1,1,1,1,0,1,0,0,17431,0.525606641,0,0.649242424,7,3,4,2,0,21495,1
1,1,1,11,1,3,0,0,17425,0.518223087,1,1,21,3,4,2,0,21548,1
1,1,1,1,0,1,1,0,17427,0.518223087,0,0.647640791,5,3,4,2,426,21550,1
1,1,1,1,0,1,0,0,17423,0.512532808,1,0.642746914,1,3,4,2,0,21550,1
1,1,1,10,0,2,0,0,17421,0.512532808,1,0.642746914,27,3,4,2,0,21559,1
1,1,1,40,0,2,0,0,17419,0.508664021,0,0.6394081,40,3,4,2,0,21561,1
1,1,1,170,0,5,1,0,17415,0.498717949,10,0.633173844,384,3,4,2,1574,21562,1
1,1,1,16,0,1,0,1,17407,0.496680217,2,0.631410256,16,3,4,2,6719,21572,1
1,1,1,1,0,1,1,0,17543,0.606424466,0,1,1,3,4,1,10958,21578,0
1,1,1,34,0,1,17,0,17559,1,0,0.918099918,17,3,4,1,746,21582,1
1,1,1,10,0,1,2,0,17567,1,0,0.917355372,2,3,4,1,729,21585,1
1,1,1,15,0,2,0,0,17565,1,0,0.915824916,0,3,4,1,209.5,21586,1
1,1,1,55,0,1,17,0,17563,1,0,0.915038233,36,3,4,1,609,21588,1
1,1,1,36,0,2,13,0,17561,1,0,0.913419913,21,3,4,1,358.5,21605,0
1,1,1,5,0,2,5,0,17557,1,0,0.911738747,31,3,4,1,209.5,21645,1
1,1,1,1,0,2,1,0,17555,1,0,0.909990999,28,3,4,1,359,21682,1
1,1,1,2,0,1,2,0,17553,1,0,0.909090909,11,3,4,1,406,21688,1
1,1,1,3,0,1,3,0,17569,1,0,0.908172635,11,3,4,1,729,21692,1
1,1,1,156,0,8,0,0,17551,1,0,0.9000999,152,3,4,0,0,21695,1
1,1,1,227,7,12,44,3,9317,0.592039801,14,0.488022942,312,3,4,97,257.1666667,21704,1
1,1,1,227,14,12,0,1,9319,0.566137566,23,0.461879433,312,3,4,97,0,21707,1
1,1,1,45,0,9,40,0,17417,0.477566807,1,0.614740369,74,3,4,2,2002.111111,21707,1
1,1,1,23,0,4,16,0,17413,0.463997114,0,0.666666667,23,3,4,2,2319,21710,1
1,1,1,29,0,2,3,0,17411,0.463997114,0,0.610829103,12,3,4,2,3689,21710,1
1,1,1,57,0,1,4,0,17409,0.461666667,1,0.608843537,49,3,4,2,6746,21710,1
1,1,1,41,0,2,3,0,17405,0.456944444,0,0.604810997,3,3,4,2,3708,21710,1
2,1,1,3,0,6,3,0,17521,0.488888889,0,0.602930198,17,3,4,1,1387,21711,1
1,1,1,32,0,16,25,0,17519,0.314893617,0,0.595464135,31,3,4,1,2108.3125,21711,1
1,1,1,1,0,1,1,0,17541,0.594951415,0,1,1,3,4,0,10958,21711,1
1,1,1,0,0,1,0,0,14389,0.44549763,0,0.603799655,1,3,4,29,0,21711,0
1,1,1,8,0,2,0,0,14385,0.42364532,0,0.586666667,8,3,4,29,0,21711,0
1,1,1,9,0,6,3,0,14383,0.42364532,0,0.586666667,18,3,4,29,306.3333333,21766,1
1,1,1,1,0,1,0,0,14381,0.420792079,0,0.58442029,7,3,4,29,0,21769,1
1,1,1,5,0,1,1,0,12141,0.417910448,0,0.582149362,7,3,4,62,162,21772,1
1,1,1,8,0,1,1,0,17397,0.594437394,0,0.527363184,1,5,4,1,37,21780,0
1,1,1,8,0,1,0,0,17395,0.595192715,0,0.525,1,5,4,0,0,21782,1
2,1,1,185,0,21,138,0,15301,0.573333333,0,0.548717949,314,3,4,20,1098.190476,21790,1
1,1,1,35,0,2,0,0,15309,0.561643836,0,0.515151515,0,3,4,20,143,21845,1
1,0.2,1,79,3,6,0,0,15303,0.507692308,3,0.2,104,3,4,20,0,21846,1
1,0.5,1,39,0,2,40,0,15305,0.507692308,1,0.5,118,3,4,20,857,21847,1
1,1,1,15,0,4,11,0,17211,0.746153846,0,0.447619048,26,3,4,1,458.5,21957,0
1,0,1,3,0,5,2,0,15927,0.736,0,0,109,3,4,14,4436.8,21971,1
1,0,1,2,0,2,0,0,16039,0.731707317,0,0,49,3,4,13,0,21975,1
1,0,1,1,1,3,1,0,15929,0.725,4,0,60,3,4,14,4583.333333,21988,1
1,1,1,1,0,1,0,0,15721,0.43500761,0,0.977011494,1,3,4,16,0,21989,1
2,1,1,38,0,4,0,0,15723,0.43500761,0,0.629166667,167,3,4,16,0,22007,1
1,1,1,24,0,3,0,0,15717,0.421806854,0,0.565530303,51,3,4,16,0,22020,1
1,1,1,23,0,2,0,0,15719,0.421806854,0,0.975308642,26,3,4,16,0,22026,1
1,1,1,5,0,2,0,0,15715,0.410793651,2,0.555426357,28,3,4,16,0,22037,1
1,1,1,5,0,2,5,0,15713,0.410793651,0,0.555426357,5,3,4,16,2242,22043,1
1,1,1,22,0,1,0,0,15709,0.402254428,1,0.547534517,20,3,4,16,0,22048,1
1,1,1,25,0,2,0,0,15711,0.402254428,0,0.547534517,9,3,4,16,0,22051,1
1,1,1,21,1,4,5,0,15707,0.39047619,3,0.536565657,32,3,4,16,1313,22054,1
1,1,1,31,2,4,23,0,15703,0.362199313,4,0.50982906,39,3,4,16,1362,22055,1
1,1,1,17,0,5,17,0,15817,0.362199313,0,0.50982906,24,3,4,15,1075.4,22057,1
1,1,1,7,0,1,0,0,15699,0.34877193,0,0.496929825,19,3,4,16,0,22058,1
1,1,1,7,1,3,0,0,15701,0.34877193,1,0.496929825,7,3,4,16,0,22058,1
1,1,1,2,0,2,0,0,15695,0.338324421,4,0.490222222,89,3,4,16,0,22058,1
1,0.5,1,4,0,1,4,0,15697,0.338324421,0,0.5,4,3,4,16,197,22058,0
1,1,1,0,0,2,0,0,15693,0.323861566,0,0.476255708,7,3,4,16,0,22058,1
1,1,1,0,0,2,0,0,15691,0.323861566,2,0.476255708,16,3,4,16,516.5,22075,1
1,1,1,4,0,2,1,0,17249,0.312592593,0,0.465268065,6,3,4,1,3036.5,22075,1
1,1,1,1,0,1,1,0,15689,0.312592593,0,0.465268065,1,3,4,16,3174,22085,1
2,1,1,1,0,1,1,0,15687,0.308752328,1,0.461502347,2,3,4,16,5781,22085,1
1,1,1,1,0,1,1,0,17109,0.405982906,0,1,1,3,4,2,777,22101,0
1,1,1,69,0,6,0,0,16695,0.597329888,0,0.456877729,42,3,3,5,0,22111,1
1,1,1,15,0,4,0,0,17209,0.715517241,0,0.292952381,26,3,4,0,0,22113,1
1,1,1,69,1,6,9,1,16697,0.590988626,2,0.442264574,42,3,3,5,612,22118,1
1,0,0.5,1,0,1,1,0,17107,0.390350877,0,0,1,3,4,0,777,22118,1
1,1,1,132,0,12,0,0,16237,0.793650794,0,0.691358025,97,3,4,8,0,22118,1
1,1,1,113,0,10,0,0,16245,0.785123967,0,0.647887324,3,3,4,8,0,22128,1
1,1,1,3,0,2,0,0,16241,0.779661017,1,0.615384615,12,3,4,8,0,22129,1
1,1,1,0,0,4,0,0,16243,0.779661017,0,0.615384615,28,3,4,8,0,22130,1
1,1,1,12,0,1,0,0,16239,0.778723404,0,0.609375,48,3,4,8,0,22153,1
1,1,1,0,0,1,0,0,16871,0.447435897,0,0.907407407,2,3,4,4,7,22157,0
1,1,1,10,0,2,0,1,16865,0.438802083,1,0.905063291,57,3,4,4,4728.5,22168,0
1,1,1,16,2,3,3,0,16453,0.3125,3,0.360561056,25,3,4,6,730.3333333,22170,0
1,1,1,170,0,25,0,0,16655,0.638980263,0,0.75,160,3,4,0,0,22175,1
2,1,1,176,3,315,153,0,15933,0.623499142,4,0.626760563,328,3,4,5,3.00952381,22179,1
1,1,1,37,1,21,32,0,16709,1,1,0.871428571,47,3,4,4,392.7142857,22182,1
1,1,1,83,0,25,33,0,16707,1,0,0.8,103,3,4,4,531.88,22196,1
1,1,1,7,0,2,7,0,16703,1,0,0.790697674,7,3,4,4,2176.5,22207,1
1,1,1,20,0,2,5,0,16705,1,0,0.780487805,18,3,4,4,2451,22215,1
1,1,1,22,0,4,12,0,16701,1,0,0.756756757,14,3,4,4,1558.75,22217,1
1,1,1,35,0,2,1,0,16963,0.776824034,0,0.595477707,1,3,4,1,553.5,22217,1
1,1,1,28,0,3,24,0,16961,0.773913043,0,0.593925831,82,3,4,1,826,22222,1
1,1,1,57,0,3,0,0,16959,0.77092511,0,0.592362003,77,3,4,0,0,22222,1
1,1,1,19,0,4,5,0,16715,0.766816143,0,0.605096774,59,3,4,3,1405.75,22232,1
1,1,1,4,0,3,4,0,16713,0.763636364,0,0.603562176,27,3,4,3,1399.666667,22232,1
1,0,1,1,0,1,1,0,16407,0.523391813,0,0,1,3,4,5,6958,22233,0
1,0,1,20,0,1,0,0,16409,0.521713615,0,0,16,3,4,5,4072,22280,0
1,1,1,6,0,4,6,0,16869,0.420698925,0,1,16,3,4,1,110.25,22295,0
2,1,1,18,0,9,6,0,16863,0.375362319,0,0.902380952,93,3,4,0,1111.888889,22315,1
1,1,1,16,0,7,5,0,16853,0.576923077,0,0.621577947,10,3,4,1,755.4285714,22340,0
1,1,1,16,0,7,0,0,16851,0.562857143,0,0.611230469,10,3,4,1,0,22350,1
1,1,1,121,1,8,60,0,16201,0.538043478,1,0.916666667,225,3,4,7,933.875,22355,0
1,1,1,23,0,4,0,0,16711,0.821759259,0,0.617122396,86,3,4,0,0,22370,1
1,1,1,112,0,26,49,0,16699,1,0,0.25,131,3,4,0,529.1923077,22371,1
1,0,1,21,0,1,0,0,16157,0.609705882,3,0,71,3,5,6,0,22372,1
1,1,1,15,0,2,10,0,16563,0.715909091,0,0.534671533,54,3,4,1,701.5,22372,0
1,1,1,49,0,2,0,0,16463,0.820093458,0,0.61808094,0,3,4,1,514,22372,1
1,1,1,28,0,4,12,0,16461,0.816666667,0,0.616076115,86,3,4,1,1401.5,22372,1
1,1,1,0,0,2,0,0,16459,0.814903846,0,0.615065789,17,3,4,1,483.5,22373,1
1,1,1,6,0,3,6,0,16457,0.812195122,0,0.613540291,6,3,4,1,1383,22373,1
1,1,1,0,0,3,0,0,16579,0.410774411,0,0.452278177,5,3,4,1,2129,22373,1
1,1,1,0,0,2,0,0,15993,1,0,0.676526718,14,0,4,7,2584.5,22373,0
1,1,1,0,0,3,0,0,16577,0.401709402,0,0.440196078,5,3,4,0,0,22373,1
1,1,1,15,0,2,0,0,16561,0.709302326,0,0.53125,54,3,4,0,0,22376,1
1,0.333333333,1,1,0,1,1,0,10741,0.674038462,0,0.333333333,1,3,4,71,879,22379,0
1,1,1,1,0,2,0,0,16395,0.616071429,0,1,18,3,4,2,161,22402,0
1,1,1,2,0,2,0,0,16393,0.586538462,0,1,12,3,4,2,166.5,22402,1
1,1,1,3,0,3,1,0,16391,0.532608696,0,1,40,3,4,2,309.6666667,22402,1
1,1,1,0,0,1,0,0,16025,0.564176245,0,0.608169291,75,3,5,6,0,22424,0
1,1,1,0,6,1,0,0,16027,0.561657033,6,0.606620553,75,3,5,6,0,22425,1
2,1,1,176,0,315,153,0,15931,0.640681004,0,0.637157107,328,3,4,0,3.00952381,22431,1
1,1,1,3,0,2,3,0,16389,0.488095238,0,1,4,3,4,1,161.5,22431,1
1,1,1,0,0,2,0,1,15991,1,1,0.668945313,14,0,4,7,2584.5,22431,1
1,1,1,66,0,4,37,0,16455,0.808457711,0,0.611487384,92,3,4,0,1392.5,22434,1
1,1,0.5,16,0,3,0,0,16451,0.262195122,0,0.424319728,25,3,4,0,0,22439,1
1,1,1,21,2,3,2,0,14601,0.51372549,2,1,38,3,4,19,497,22439,0
1,0,1,1,0,1,1,0,15421,0.736842105,0,0,1,3,4,11,5903,22440,0
1,0,1,1,0,1,1,0,15419,0.736842105,0,0,1,3,4,11,5903,22442,0
1,1,1,45,0,2,19,0,16031,0.541666667,0,0.921568627,31,3,4,5,987,22451,0
