_id,number of reviewer,r_last_interact(month),review_time_duration(sec),defective,submitter_last_interact(month),LOC_deleted,issue_resolved_count,size of patch (N_of_files),LOC_replaced,issue_open_count,issue_dropped_count,REVIEW_REQ_ID,submitter_Avg_interact(month),number_Reviewer_comments,Total_patch_LOC,r_Avg_interact(month),LOC_added,bug_severity,bug_priority,Avg_cyclomatic_complexity
,1,0.3333333333333333,7859333.0,1,1.0,5,0,4,0,0,0,32487,0.2080188679245275,0,0,0.2976190476190477,11,normal,--,2813
,1,1.0,7859333.0,1,0.3333333333333333,13,1,5,0,0,0,32479,0.18495145631067797,1,0,0.4863356496444719,23,normal,--,2818
,1,1.0,7859332.0,0,0.3333333333333333,0,1,1,0,0,0,32481,0.18495145631067986,1,1126,0.5059531204448803,9,normal,--,2818
,1,1.0,66252.0,0,1.0,61,0,1,0,0,0,48847,1.0,0,0,0.4885014247355981,68,enhancement,--,2825
,2,1.0,72418.0,1,1.0,9,10,7,7,0,3,48799,0.39947263069831235,14,6550,0.24721311297398782,222,normal,P1,2838
,1,1.0,495272.0,0,1.0,123,0,6,0,0,0,47887,1.0,0,0,0.7154392764857852,845,normal,P1,2891
,1,1.0,494782.0,1,1.0,123,1,6,43,0,0,47889,1.0,8,2670,0.7015582655826528,845,normal,P1,2964
,1,1.0,68952.0,1,1.0,15,0,2,12,0,0,48791,0.5694679351656098,0,693,0.4835963455149485,16,enhancement,P1,2966
,1,1.0,9957.0,1,1.0,27,0,1,0,0,0,48973,0.18748168089715853,0,0,0.29947029146467197,26,normal,P1,2974
,1,1.0,3032.0,0,1.0,0,0,1,0,0,0,48999,0.2351810590030429,0,1383,0.7409217877094969,1,normal,P2,2974
,1,1.0,0.0,1,1.0,0,0,1,0,0,0,48997,0.23451309486243396,0,0,0.7401960784313726,1,normal,P2,2974
,1,1.0,78976.0,1,1.0,28,1,8,0,0,0,47669,0.734240687679079,3,0,0.4112362486607895,51,normal,P2,2982
,1,1.0,1956.0,1,1.0,27,0,1,0,0,0,48975,0.1863324329210583,0,1199,0.29815597681451206,26,normal,P1,2989
,2,1.0,0.0,1,1.0,0,0,1,0,0,0,48951,0.259259765672477,0,0,0.5654676457106766,1,normal,--,2989
,1,1.0,0.0,1,1.0,4,0,3,0,0,0,48941,0.7472402597402593,0,0,0.8258064516129033,48,normal,P2,2989
,1,1.0,491294.0,0,1.0,20,0,2,14,0,0,47723,0.5803658642944354,0,235,0.2562233012232995,28,normal,--,2999
,1,1.0,32534.0,0,-1,5,0,4,5,0,0,48841,-1,1,7033,0.8080437580437567,6,normal,--,2999
,1,1.0,16843.0,1,-1,61,0,1,8,0,0,48849,-1,0,655,0.4905051328055086,68,enhancement,--,3011
,1,1.0,16191.0,0,1.0,1,0,1,1,0,0,48829,0.4187334880431923,0,4,0.6991120218579241,1,normal,--,3011
,1,1.0,1652.0,0,1.0,1,0,1,1,0,0,48865,0.217452916577797,0,751,0.21531936918300365,1,normal,--,3011
,1,1.0,459811.0,1,1.0,20,0,2,0,0,0,47721,0.5757032627865958,0,0,0.2535333312458069,28,normal,--,3012
,1,1.0,335.0,0,1.0,0,0,1,0,0,0,48861,0.21671186820334415,0,4058,0.21452596106286523,2,normal,--,3012
,1,1.0,520703.0,0,1.0,14,0,1,0,0,0,47531,0.9763696568332326,0,863,0.48482041557262734,0,normal,--,3013
,1,1.0,52987.0,0,1.0,4,0,1,0,0,0,48687,1.0,0,1513,0.3118057934604699,4,normal,--,3013
,2,1.0,355181.0,1,1.0,99,0,20,0,0,0,48233,0.40460780361927867,0,0,0.5010282783538575,377,normal,--,3103
,1,1.0,155289.0,1,1.0,70,0,4,0,0,0,48655,0.3984697397390724,0,0,0.4354017222248245,79,normal,--,3134
,1,1.0,155289.0,1,1.0,3,0,4,0,0,0,48657,0.3984697397390724,0,0,0.4354017222248245,19,normal,--,3134
,1,1.0,355180.0,1,1.0,4,0,12,0,0,0,48237,0.3890216204679435,0,0,0.40983500775953896,119,normal,--,3154
,1,1.0,355179.0,1,1.0,48,0,13,0,0,0,48235,0.37844543014315296,0,0,0.37938998831856285,186,normal,--,3218
,2,1.0,1537.0,1,1.0,9,0,7,0,0,0,48797,0.3957746274837367,0,0,0.238940729600075,222,normal,P1,3226
,1,1.0,1.0,1,1.0,15,0,2,0,0,0,48789,0.564402852049911,0,0,0.48057644110275516,16,enhancement,P1,3226
,1,1.0,407778.0,0,1.0,13,0,2,0,0,0,47957,0.9762121212121212,0,6836,0.4817629699677178,0,normal,--,3227
,1,1.0,407761.0,0,1.0,12,0,3,1,0,0,47955,0.9759718396082034,0,2069,0.4771081463446735,14,normal,--,3231
,1,1.0,278282.0,1,1.0,156,3,10,56,0,0,48451,0.46493115318416195,3,5845,0.28673882596516354,620,minor,--,3263
,1,1.0,250249.0,1,1.0,17,0,13,8,0,0,48567,0.528334298397995,0,11205,0.22578526695134102,8,enhancement,P1,3264
,1,1.0,1225.0,0,1.0,20,0,2,5,0,0,48749,0.522248289345064,0,2285,0.4101212295768774,7,enhancement,--,3268
,2,1.0,272233.0,0,1.0,17,0,10,0,0,0,48467,1.0,0,0,0.24750468489759478,139,normal,P1,3269
,1,1.0,0.0,1,1.0,20,0,2,0,0,0,48747,0.516003168944346,0,0,0.40892955529319436,7,enhancement,--,3272
,2,1.0,341510.0,1,1.0,30,0,3,1,0,0,48205,0.4315555685970358,0,5244,0.31369009409691134,70,normal,--,3283
,1,1.0,609140.0,1,1.0,156,0,10,0,0,0,47181,0.4483141082519949,0,0,0.2680180602424655,620,minor,--,3307
,2,1.0,341413.0,1,1.0,33,1,2,27,0,0,48203,0.43095051864344125,1,4405,0.3132124949974549,41,normal,--,3321
,1,1.0,492502.0,1,1.0,454,0,43,2,0,0,47539,0.35704203586434796,0,4631,0.31104086808932724,4,normal,--,3365
,1,1.0,489141.0,1,1.0,96,0,3,17,0,0,47543,0.35437416049449144,0,6885,0.30181373685837964,18,normal,--,3381
,1,1.0,320689.0,1,1.0,7,0,1,0,0,0,48211,0.4301632130832099,0,0,0.474953959484345,28,normal,--,3382
,1,1.0,320689.0,1,1.0,7,0,3,0,0,0,48207,0.43016321308321315,0,0,0.47495395948434743,49,normal,--,3388
,1,1.0,320689.0,1,1.0,0,2,2,0,0,0,48209,0.429554738137227,2,0,0.46908752327746805,21,normal,--,3393
,1,1.0,1552260.0,0,1.0,1,0,1,0,0,0,44985,1.0,0,0,1.0,1,trivial,--,3393
,1,-1,1552260.0,1,1.0,1,3,1,0,0,0,44987,1.0,3,0,-1,1,trivial,--,3393
,1,1.0,268465.0,0,1.0,848,0,3917,0,0,0,48365,1.0,0,0,0.9737633689839561,2015,normal,--,3400
,1,1.0,268462.0,0,1.0,73,0,1,47,0,0,48385,1.0,0,483,0.9736665548473663,412,normal,--,3400
,1,1.0,268462.0,0,1.0,0,0,1,0,0,0,48381,1.0,0,0,0.9732720463057538,5,normal,--,3400
,1,1.0,268462.0,0,1.0,11,0,3,11,0,0,48383,1.0,0,3027,0.9732720463057544,30,normal,--,3405
,1,1.0,268462.0,0,1.0,0,0,1,0,0,0,48379,1.0,0,178,0.973171565276828,6,normal,--,3405
,1,1.0,268462.0,1,1.0,0,0,2387,0,0,0,48375,1.0,0,0,0.9703885326291954,2161,normal,--,3412
,1,1.0,268462.0,0,1.0,405,0,6,0,0,0,48371,1.0,0,0,0.9691066509248323,316,normal,--,3438
,1,1.0,268461.0,1,1.0,96,0,4,0,0,0,48373,1.0,0,0,0.969106650924833,99,normal,--,3438
,1,1.0,268462.0,1,-1,1361,0,830,0,0,0,48367,-1,0,0,0.9626368396001891,0,normal,--,3438
,1,1.0,268461.0,1,-1,2167,0,15,0,0,0,48369,-1,0,0,0.9626368396001893,0,normal,--,3438
,1,1.0,541738.0,0,1.0,1,0,1,1,0,0,47347,1.0,0,7443,0.24095396987665035,3,normal,--,3438
,1,1.0,2207.0,0,1.0,3,0,1,3,0,0,48695,0.7464080459770118,0,128,0.4083915410507859,12,critical,P1,3438
,1,1.0,1549.0,1,1.0,3,0,1,0,0,0,48693,0.7456772334293953,0,0,0.4077927470639952,12,critical,P1,3438
,1,1.0,316115.0,0,1.0,24,0,2,0,0,0,48083,0.8065499351491553,0,0,0.8508771929824561,70,normal,--,3505
,1,1.0,0.0,1,-1,4,0,1,0,0,0,48685,-1,0,0,0.31020871489621504,4,normal,--,3505
,1,1.0,236627.0,1,1.0,0,3,2,0,0,0,48473,1.0,3,275,0.17354248931681618,85,normal,P1,3508
,1,1.0,236581.0,1,1.0,16,0,6,15,0,0,48471,1.0,0,2349,0.16634547180723672,46,normal,P1,3514
,1,1.0,3095.0,1,1.0,25,0,6,20,0,0,48675,0.22025443365118766,0,6072,0.3917667509481633,20,normal,P2,3521
,1,1.0,0.0,1,1.0,25,0,6,0,0,0,48673,0.2173398037987851,0,0,0.38358424087123544,20,normal,P2,3530
,1,1.0,311084.0,1,1.0,24,0,2,6,0,0,48085,0.8050326797385604,0,4267,0.8454545454545455,70,normal,--,3550
,1,1.0,341793.0,0,1.0,0,0,2,0,0,0,47845,1.0,0,0,0.19432410351528062,14,normal,--,3550
,2,1.0,275648.0,1,1.0,23,0,9,10,0,0,48011,0.5858208955223873,1,19187,0.28431757575756744,80,normal,--,3560
,2,1.0,414126.0,0,1.0,395,110,26,70,0,4,47451,1.0,115,1360,0.3666781497698385,435,normal,P1,3576
,3,1.0,2536972.0,1,1.0,70,0,48,0,0,0,42367,0.7855917874396122,0,0,0.36012825348925764,742,normal,--,3931
,1,1.0,585824.0,1,1.0,6,0,3,0,0,0,46335,0.7827581987273622,0,0,0.38199927562477143,40,normal,--,3958
,1,1.0,585824.0,1,1.0,13,0,4,0,0,0,46333,0.7788614848031894,0,0,0.3719911667280052,108,normal,--,4050
,1,1.0,585824.0,1,1.0,10,3,10,0,0,0,46329,0.7662848867825172,5,0,0.2997445177773022,84,normal,--,4072
,1,1.0,585823.0,1,1.0,22,4,2,0,0,0,46331,0.7662848867825167,5,0,0.29974451777730554,124,normal,--,4089
,1,1.0,585823.0,1,1.0,2,0,2,0,0,0,46327,0.7640483785220623,0,0,0.3668645640074217,56,normal,--,4126
,1,1.0,2536858.0,1,1.0,54,0,3,0,0,0,42375,0.7275475751995086,0,0,0.29478987993138767,76,normal,--,4136
,1,1.0,585823.0,1,1.0,5,2,31,0,0,0,46325,0.727547575199509,2,0,0.2949173553718908,584,normal,--,4355
,1,1.0,2536857.0,1,1.0,738,0,4,0,0,0,42373,0.7213904582548645,0,0,0.28186026936027025,28,normal,--,4407
,1,1.0,2536857.0,1,1.0,309,2,5,0,0,1,42371,0.7132913436692507,3,0,0.2648427401981893,28,normal,--,4420
,1,1.0,2536857.0,1,1.0,24,0,1,0,0,0,42369,0.7116146848602989,0,0,0.7068965517241379,29,normal,--,4454
,1,1.0,196734.0,1,1.0,127,0,3,0,0,0,47905,0.8602015113350125,0,0,0.3077149589344724,172,normal,--,4509
,1,1.0,196733.0,1,1.0,127,18,3,1,0,4,47907,0.8591370558375635,22,807,0.30694660705759613,172,normal,--,4564
,1,1.0,26633.0,0,1.0,2,0,1,2,0,0,48525,0.8229508196721317,0,583,0.18321792140151577,2,normal,--,4565
,2,1.0,113060.0,0,1.0,14,2,2,13,0,2,48161,0.5756410256410254,4,1639,0.5717630853994486,36,normal,--,4572
,1,1.0,82632.0,0,1.0,5,0,1,3,0,0,48281,0.2636023491152514,0,400,0.30699852413398027,3,normal,--,4573
,1,1.0,1248.0,0,1.0,26,0,1,0,0,0,48571,0.3462272389446302,0,1336,0.5182191900329163,0,normal,--,4573
,1,1.0,0.0,1,1.0,26,0,1,0,0,0,48569,0.34432673673225994,0,0,0.5166395808199092,0,normal,--,4573
,1,1.0,587.0,0,1.0,27,0,1,0,0,0,48561,0.8587786259541985,0,0,0.43590701351117833,31,normal,--,4573
,1,1.0,587.0,1,1.0,27,1,1,0,0,0,48563,0.8584183673469388,1,143,0.43560552073379255,31,normal,--,4576
,1,1.0,0.0,1,1.0,17,0,13,0,0,0,48565,0.5115367965368004,0,0,0.22011812534600117,8,enhancement,P1,4577
,1,1.0,1911599.0,1,1.0,51,0,14,49,0,0,43547,0.31752039627038686,0,20143,0.3440032679738419,192,normal,P1,4594
,1,1.0,1911599.0,1,1.0,51,2,14,49,0,0,43549,0.2872839581304707,2,20143,0.315831629175176,192,normal,P1,4611
,1,1.0,5813.0,0,1.0,1,0,1,1,0,0,48537,0.3085879760537313,0,350,0.8593350383631714,2,normal,--,4611
,1,1.0,1983349.0,0,1.0,18,0,4,0,0,0,43265,0.6331434545144196,0,8084,0.4122958120873592,6,normal,--,4611
,1,1.0,1983349.0,1,1.0,16,0,5,0,0,0,43263,0.6331434545144237,1,0,0.41229581208735877,11,normal,--,4611
,2,1.0,3021075.0,1,1.0,132,0,10,0,0,0,41119,0.6331434545144257,0,0,0.4899515099706661,102,normal,--,4611
,1,1.0,1983349.0,1,1.0,12,0,4,0,0,0,43261,0.6311604461604434,0,0,0.4109861648719539,5,normal,--,4611
,1,1.0,1983348.0,1,1.0,13,0,4,1,0,0,43259,0.6291558833678371,0,7682,0.40967066775273875,6,normal,--,4611
,1,1.0,1983348.0,1,1.0,13,0,4,1,0,0,43257,0.6271294127851477,0,7689,0.4083492814466452,6,normal,--,4611
,1,1.0,1983347.0,1,1.0,15,0,5,0,0,0,43255,0.6245649658304419,0,0,0.4066892064787626,9,normal,--,4611
,1,1.0,1983347.0,1,1.0,13,0,4,1,0,0,43253,0.6193287728852553,0,7703,0.40334095143632187,6,normal,--,4611
,1,1.0,1983347.0,1,1.0,15,0,6,0,0,0,43251,0.6193287728852626,2,0,0.4033409514363179,13,normal,--,4611
,1,1.0,3021074.0,1,1.0,13,1,4,1,0,0,41125,0.6171931699280899,1,8672,0.4019910440866322,5,normal,--,4611
,1,1.0,3021073.0,1,1.0,2,6,1,2,0,2,41123,0.6139444556700555,9,772,0.5875016451802161,35,normal,--,4611
,1,1.0,3021069.0,1,1.0,11,1,5,1,0,0,41135,0.6139444556700583,1,8767,0.40029504591331116,9,normal,--,4611
,1,1.0,58642.0,1,1.0,51,0,4,0,0,0,48309,0.5865930584955886,0,11308,0.6117478380636246,23,normal,--,4611
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,48535,0.3095047370325166,0,0,0.8589743589743589,2,normal,--,4611
,1,1.0,4731.0,1,1.0,0,0,1,0,0,0,48515,0.8200000000000005,0,112,0.7291666666666665,1,normal,--,4611
,1,1.0,926954.0,0,1.0,3,15,7,0,0,2,45617,0.5052854770136651,20,1331,0.3897168273811338,191,normal,P2,4637
,2,1.0,1491.0,1,1.0,2,0,2,0,0,0,48513,0.813793103448276,0,0,0.24681662515566632,3,normal,--,4637
,1,1.0,8760.0,1,-1,1,0,3,1,0,0,48469,-1,0,1641,0.2897646296696161,8,normal,P1,4637
,1,1.0,311662.0,0,1.0,730,0,13,0,0,0,47329,0.5442614770459037,0,0,0.24930692299228896,698,normal,--,4738
,2,1.0,270877.0,1,-1,395,0,26,0,0,0,47449,-1,0,0,0.3392397509071244,435,normal,P1,4739
,1,1.0,154820.0,1,-1,0,0,2,0,0,0,47847,-1,0,428,0.1832874473990515,14,normal,--,4739
,1,1.0,27345.0,0,1.0,0,0,1,0,0,0,48363,0.32026426477864994,0,4597,1.0,5,normal,--,4739
,1,1.0,61612.0,0,1.0,1,0,1,1,0,0,48259,0.32618492310044894,0,47,0.5238095238095238,1,normal,--,4739
,2,1.0,73482.0,1,1.0,14,0,2,0,0,0,48159,0.5701058201058199,0,0,0.5729691876750695,36,normal,--,4747
,1,1.0,2084443.0,1,1.0,17,0,10,0,0,0,42935,0.8148148148148148,0,0,0.45127733547977544,179,normal,P2,4748
,1,1.0,2084049.0,1,1.0,13,15,7,12,0,0,42937,0.75,17,2652,0.4473215593194939,124,normal,P2,4756
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,48221,0.49859713665174304,0,0,0.3565070586948943,1,normal,--,4756
,1,1.0,85.0,1,1.0,12,0,2,3,0,0,48425,0.4644290686425533,0,10208,1.0,10,normal,--,4760
,1,1.0,0.0,1,1.0,12,0,2,0,0,0,48423,0.46385534509530374,0,0,1.0,10,normal,--,4787
,1,1.0,12217.0,1,1.0,1,0,1,1,0,0,48319,0.7558292282430211,0,856,0.21956751999045265,1,normal,P3,4787
,2,1.0,272820.0,1,1.0,2,0,2,0,0,0,47349,0.3186302846459056,0,0,0.5896339693825718,7,normal,--,4790
,1,1.0,272817.0,1,1.0,2,0,1,2,0,0,47351,0.3178103451569121,0,419,0.5019964780981722,2,normal,--,4791
,1,1.0,50623.0,1,1.0,22,0,1,0,0,0,48165,0.5631720430107529,0,1396,0.9591836734693877,2,normal,--,4793
,1,1.0,6529.0,1,1.0,17,0,2,10,0,0,48315,0.21862191551651552,0,832,0.9574468085106383,11,normal,--,4796
,1,1.0,6520.0,1,1.0,47,0,10,40,0,0,48313,0.21368897306398169,0,4968,0.9459459459459459,40,normal,--,4806
,1,1.0,2677201.0,1,1.0,32,1,3,6,0,0,41599,0.4986666666666656,1,2240,0.7987179487179477,15,normal,--,4811
,1,1.0,2677050.0,0,1.0,0,0,1,0,0,4,41603,0.4918918918918914,4,445,0.797157622739017,4,normal,--,4811
,2,1.0,181677.0,1,1.0,6,1,7,0,0,0,47559,1.0,1,0,0.26156353567069207,32,normal,P2,4816
,1,1.0,19.0,1,1.0,1,0,1,0,0,0,48317,0.7529900332225912,0,0,0.2097370779953242,1,normal,P3,4816
,1,1.0,45008.0,1,1.0,155,0,12,0,0,0,48143,0.366540487162597,0,0,0.2931203834669199,499,normal,P2,4881
,1,1.0,0.0,1,1.0,60,0,10,0,0,0,48311,0.20500998398508824,0,0,0.9259259259259259,47,normal,--,4888
,1,1.0,0.0,1,1.0,51,0,4,0,0,0,48307,0.5867290255121351,0,0,0.6095260803415281,23,normal,--,4888
,2,1.0,15422.0,1,1.0,8,0,3,3,0,0,48273,0.8036363636363638,2,18793,0.24674736751007934,8,normal,P2,4888
,2,1.0,176776.0,1,-1,0,0,1,0,0,0,47561,-1,0,0,0.2245975056689389,21,normal,P2,4897
,2,1.0,14728.0,1,1.0,14,0,4,0,0,0,48271,0.7882352941176471,1,0,0.2337602531568044,9,normal,P2,4904
,1,1.0,952517.0,1,1.0,16,3,3,0,0,0,45377,0.4704225352112671,3,2296,0.7923280423280413,0,normal,--,4905
,1,1.0,952516.0,1,1.0,5,2,3,0,0,0,45375,0.44705882352941123,2,0,0.7872628726287252,4,normal,--,4906
,1,1.0,2668164.0,0,1.0,0,3,2,0,0,1,41601,0.4303030303030308,4,5034,0.8321483771251981,30,normal,--,4910
,1,1.0,13119.0,1,1.0,8,0,3,0,0,0,48269,0.775,0,0,0.7685185185185184,0,normal,P2,4910
,1,1.0,13046.0,1,1.0,21,0,4,0,0,0,48267,0.7545454545454546,0,0,0.739583333333333,0,normal,P2,4917
,1,1.0,39055.0,1,1.0,4,1,2,4,0,0,48157,0.3636078042328077,2,5995,0.28783200728337704,34,normal,P2,4921
,1,1.0,39027.0,1,1.0,0,1,1,0,0,0,48153,0.35915750915750694,2,582,0.2824639068357664,28,normal,P2,4924
,1,1.0,39027.0,1,1.0,28,1,2,16,0,0,48155,0.35915750915751327,2,864,0.28246390683576433,86,normal,P2,4940
,1,1.0,39027.0,1,1.0,44,2,5,0,0,1,48149,0.3438629389703387,3,0,0.2639707085583359,211,normal,P2,4956
,1,1.0,39027.0,1,1.0,3,2,5,3,0,0,48151,0.3438629389703387,2,1430,0.2639707085583359,46,normal,P2,4962
,1,1.0,39028.0,1,1.0,94,0,4,48,0,0,48145,0.33109141466805514,0,6582,0.24847535505430096,96,normal,P2,4990
,1,1.0,39027.0,1,1.0,1,0,4,1,0,0,48147,0.33109141466805514,0,1026,0.24847535505430096,17,normal,P2,4991
,1,1.0,84698.0,1,1.0,25,0,5,0,0,0,47953,0.9616324535679377,0,0,0.4725990068695237,14,normal,--,4998
,1,1.0,0.0,1,1.0,5,0,1,0,0,0,48279,0.26412898227989595,0,0,0.32602811898586725,3,normal,--,4998
,1,1.0,254972.0,1,1.0,730,4,13,158,0,0,47331,0.5057900432900396,9,1514,0.24065531838138376,698,normal,--,5147
,3,1.0,1863042.0,0,1.0,105,0,59,0,0,0,43471,0.2967333293945816,0,0,0.6845917842445478,459,normal,--,5727
,1,1.0,79757.0,0,1.0,0,0,2,0,0,0,47943,0.9612154150197626,0,1722,0.4693733127219376,7,normal,--,5727
,1,1.0,39080.0,0,1.0,4,0,2,0,0,0,48043,0.5868785726244272,0,200,0.6084056386782352,9,normal,--,5729
,1,1.0,38953.0,1,1.0,46,0,2,8,0,0,48041,0.5864215798950283,0,294,0.6072787484298272,59,normal,--,5739
,1,1.0,38773.0,1,1.0,7,0,2,7,0,0,48039,0.5859635750001158,0,547,0.6061453537644009,94,normal,--,5758
,1,1.0,38134.0,1,1.0,2,0,1,2,0,0,48037,0.5857341919391728,0,739,0.6055761996513428,6,normal,--,5758
,1,1.0,38044.0,1,1.0,51,0,2,2,0,0,48035,0.5852746624793158,0,509,0.6044329422590288,61,normal,--,5772
,1,1.0,38001.0,1,1.0,60,0,1,38,0,0,48033,0.5850445152331889,0,477,0.6038588246135402,91,normal,--,5781
,1,1.0,171722.0,1,1.0,16,0,3,0,0,0,47535,0.25327594841763856,0,4765,0.2626251586741976,5,normal,--,5783
,1,1.0,7097.0,0,1.0,1,0,2,1,0,0,48255,0.35258324277048064,0,1080,0.3465326340326344,11,normal,--,5783
,1,1.0,37577.0,0,1.0,20,0,1,7,0,0,48031,0.5848141124098869,0,756,0.6032830380214088,28,normal,--,5790
,2,1.0,0.0,1,1.0,52,0,4,0,0,0,48265,0.73,0,0,0.19562162322343352,18,normal,P2,5811
,1,1.0,10091.0,0,-1,3,0,1,3,0,0,48245,-1,0,1167,0.2527395433840005,7,normal,--,5812
,1,1.0,36260.0,1,1.0,1,0,2,0,0,0,48029,0.5843525383269617,0,1654,0.6021264288028132,28,normal,--,5812
,1,1.0,36004.0,1,1.0,13,0,2,13,0,0,48027,0.5841681783250997,0,1304,0.6009630557876168,15,normal,--,5813
,1,1.0,12201.0,1,1.0,1,0,1,1,0,0,48223,0.5003025885678938,0,1736,0.3738460858398557,1,normal,--,5813
,1,0.5,0.0,1,1.0,1,0,1,0,0,0,48257,0.3260403111904801,0,0,0.4444444444444445,1,normal,--,5813
,1,1.0,94719.0,1,1.0,27,0,1,0,0,0,47747,0.5159019949311782,0,0,0.559846313107184,37,normal,--,5817
,1,1.0,94667.0,1,1.0,2,0,1,0,0,0,47745,0.5152868767544707,0,0,0.5583692873122417,4,normal,--,5817
,1,1.0,108093.0,1,1.0,0,0,1,0,0,0,47695,0.31376923076922975,0,1475,0.22124756335282625,1,normal,P1,5817
,1,1.0,107329.0,1,1.0,0,0,1,0,0,0,47691,0.3116512345679003,0,1474,0.2073412698412696,1,normal,P1,5817
,1,1.0,0.0,1,1.0,1,0,2,0,0,0,48253,0.3507823616655307,0,0,0.3293361244019143,11,normal,--,5817
,1,1.0,1381258.0,1,1.0,1258,0,13,0,0,0,44397,0.9582668793195099,0,0,0.4474046919110581,1021,normal,--,6213
,1,1.0,514437.0,1,1.0,74,0,62,8,0,0,46845,0.35719308528474714,0,1127,0.9349593495934959,41,normal,--,6222
,0,-1,759257.0,1,1.0,1,0,1,1,0,0,45923,0.9786096256684492,0,2937,-1,1,normal,--,6222
,1,1.0,759099.0,1,1.0,5,0,4,5,0,0,45921,0.9780941949616647,0,2716,0.44027442987120474,9,normal,--,6222
,1,1.0,759036.0,1,1.0,8,0,1,1,0,0,45919,0.9779614325068872,0,1048,0.4384630202591358,2,normal,--,6223
,1,1.0,758966.0,1,1.0,8,0,1,0,0,0,45917,0.9778270509977828,0,1055,0.43663984824699015,4,normal,--,6224
,1,1.0,665766.0,1,1.0,161,0,8,54,0,0,46235,0.8620689655172413,0,1469,0.3509656770690153,222,normal,P1,6240
,1,1.0,665766.0,1,1.0,40,1,5,12,0,0,46241,0.7777777777777778,1,643,0.3431885773389023,175,normal,P1,6244
,1,1.0,665765.0,1,1.0,154,2,6,12,0,1,46243,0.7777777777777778,3,1431,0.3431885773389007,89,normal,P1,6248
,1,1.0,665766.0,1,1.0,111,9,2,25,0,0,46237,0.7142857142857143,9,824,0.34031412909968983,30,normal,P1,6253
,1,1.0,665765.0,1,1.0,23,18,2,14,0,0,46239,0.7142857142857143,20,822,0.34031412909968983,95,normal,P1,6256
,1,1.0,0.0,1,1.0,22,0,1,0,0,0,48163,0.5560109289617486,0,0,0.9230769230769231,2,normal,--,6260
,1,1.0,31357.0,0,1.0,0,0,1,0,0,0,47993,0.47446741854636704,0,0,0.24541017579338795,2,normal,--,6260
,1,1.0,587208.0,0,1.0,0,0,3,0,0,0,46473,0.35015714809709136,0,2229,0.5892385839966479,6,normal,--,6260
,1,1.0,96.0,0,1.0,1,0,1,1,0,0,48053,0.47033209139318255,0,135,1.0,4,normal,--,6260
,1,1.0,0.0,1,1.0,1,0,1,0,0,0,48051,0.47004808715264274,0,0,1.0,4,normal,--,6260
,1,1.0,543226.0,1,1.0,1,0,1,0,0,0,46649,0.2959839298038029,0,0,0.5612207602339196,1,normal,--,6260
,1,1.0,543227.0,1,1.0,15,0,2,0,0,0,46645,0.2752775747980303,0,0,0.48298880275624634,47,normal,--,6354
,1,1.0,543226.0,1,1.0,0,2,21,0,0,0,46647,0.2752775747980336,2,478,0.48298880275625705,398,normal,--,6354
,1,1.0,543227.0,1,1.0,34,1,3,0,0,0,46643,0.2724866026855754,3,0,0.4706790123456781,90,normal,--,6541
,1,1.0,1820463.0,1,1.0,5,1,2,0,0,0,43491,0.26967405089182955,1,0,0.457768744354112,23,normal,--,6576
,1,1.0,1820462.0,1,1.0,0,0,1,0,0,0,43493,0.2696740508918307,0,0,0.457768744354112,14,normal,--,6597
,1,1.0,1820462.0,1,1.0,0,0,3,0,0,0,43489,0.26302609036679053,0,0,0.4250478927203055,33,normal,--,6598
,1,1.0,1820463.0,1,1.0,2,0,4,0,0,0,43487,0.2630260903667952,0,0,0.4250478927203041,29,normal,--,6632
,1,1.0,1820463.0,1,1.0,14,0,3,0,0,0,43485,0.260139769571882,0,0,1.0,18,normal,--,6640
,1,1.0,1820463.0,1,1.0,1,0,1,0,0,0,43481,0.25429876775271193,0,0,0.4200483091787459,11,normal,--,6652
,1,-1,1820462.0,1,1.0,18,1,5,7,0,0,43483,0.25429876775272076,1,3265,-1,59,normal,--,6658
,1,1.0,1820463.0,1,1.0,1,5,4,1,0,1,43477,0.24936034899611256,6,11264,0.7855989454605374,34,normal,--,6662
,1,1.0,1820462.0,1,1.0,4,0,1,0,0,0,43479,0.24936034899610793,0,0,0.41496101364522614,75,normal,--,6784
,1,1.0,104628.0,1,1.0,44,4,17,0,0,1,47597,0.23206919172367163,5,0,0.7721988795518262,76,normal,--,6862
,1,1.0,1820462.0,1,1.0,1,0,5,1,0,0,43473,0.2257746769017317,0,42579,0.7670605084138923,18,normal,--,6862
,1,1.0,1820462.0,1,1.0,13,0,1,7,0,0,43475,0.22577467690172592,0,1658,0.7670605084138923,11,normal,--,6867
,1,1.0,252555.0,0,1.0,4,0,4,4,0,0,47137,0.5637017070979352,0,465,0.5471698113207543,12,normal,--,6867
,2,1.0,0.0,1,1.0,23,0,9,0,0,0,48009,0.4791666666666673,0,0,0.1906501142815034,80,normal,--,6894
,1,1.0,52244.0,0,1.0,7,0,1,1,0,0,47743,0.2657580547151057,0,268,0.4753968253968233,14,normal,--,6896
,1,1.0,62855.0,1,1.0,81,0,11,71,0,0,47683,0.28759318423855573,0,5666,0.19568305206698092,241,normal,P1,6924
